,source,target,specificity,weight,rank_count,rank_specificity
0,zoologist,botanist,29108.790118333414,44,1.0,1.0
1,zoologist,mathematician,8330.778151247237,23,2.0,2.0
2,zoologist,historian,5094.603151247236,18,3.0,3.0
3,zoologist,physicist,4542.378151247238,17,4.0,4.0
4,zoologist,philosopher,3653.305830008325,16,5.0,5.0
5,zoologist,astronomer,2947.517947233624,13,6.0,6.0
6,zoologist,anatomist,2791.0231515796117,13,7.0,7.0
7,zoologist,theologian,2650.178151247237,13,8.0,8.0
8,zoologist,chemist,658.7125020895634,6,11.0,9.0
9,zoologist,geologist,621.4568361225134,6,12.0,10.0
10,zoologist,geographer,558.1231512472373,6,9.0,11.0
11,zoologist,linguist,558.1231512472373,6,10.0,12.0
12,zoologist,meteorologist,381.82566369531946,4,15.0,13.0
13,zoologist,musicologist,329.8606967687612,4,13.0,14.0
14,zoologist,pharmacologist,312.7126302494474,2,16.0,15.0
15,zoologist,economist,290.1242667954457,4,14.0,16.0
16,zoologist,archeologist,75.2255209977897,2,17.0,17.0
17,zoologist,art theorist,37.61276049889485,1,19.0,18.0
18,zoologist,paleontologist,26.825642276889518,1,20.0,19.0
19,zoologist,anthropologist,15.651280566957864,1,18.0,20.0
20,theologian,mathematician,116943.72315124724,86,1.0,1.0
21,theologian,philosopher,72425.55583000834,71,2.0,2.0
22,theologian,astronomer,42146.31794723363,49,3.0,3.0
23,theologian,historian,18237.32315124724,34,4.0,4.0
24,theologian,physicist,16151.103151247238,32,5.0,5.0
25,theologian,geographer,13259.298151247238,29,6.0,6.0
26,theologian,logician,4037.7757878118096,8,11.0,7.0
27,theologian,musicologist,3542.200696768761,13,9.0,8.0
28,theologian,linguist,2650.178151247237,13,7.0,9.0
29,theologian,zoologist,2650.178151247237,13,8.0,10.0
30,theologian,botanist,1802.861546904837,11,10.0,11.0
31,theologian,archeologist,955.9442709977897,7,12.0,12.0
32,theologian,economist,658.7125020895634,6,14.0,13.0
33,theologian,anatomist,588.1231515796121,6,13.0,14.0
34,theologian,chemist,455.78897267779865,5,15.0,15.0
35,theologian,political scientist,176.9935315079616,2,18.0,16.0
36,theologian,anthropologist,152.40683612251343,3,16.0,17.0
37,theologian,geologist,66.43461390029118,2,17.0,18.0
38,theologian,paleontologist,26.825642276889518,1,19.0,19.0
39,theologian,meteorologist,22.402586772242596,1,20.0,20.0
40,sociologist,historian,564.0757878118092,3,1.0,1.0
41,sociologist,philosopher,512.2537302293539,3,2.0,2.0
42,sociologist,political scientist,178.97695430556183,1,5.0,3.0
43,sociologist,economist,72.53106669886142,1,3.0,4.0
44,sociologist,anthropologist,68.39198680840613,1,4.0,5.0
45,political scientist,philosopher,2001.387949593823,7,1.0,1.0
46,political scientist,historian,1121.0935315079619,5,2.0,2.0
47,political scientist,linguist,401.20781722224734,3,3.0,3.0
48,political scientist,sociologist,178.97695430556183,1,7.0,4.0
49,political scientist,theologian,176.9935315079616,2,4.0,5.0
50,political scientist,economist,51.24567825235557,1,5.0,6.0
51,political scientist,anthropologist,48.289733912720976,1,6.0,7.0
52,physicist,mathematician,224001.49815124724,119,1.0,1.0
53,physicist,astronomer,106888.6568361225,78,2.0,2.0
54,physicist,philosopher,58835.85128455379,64,3.0,3.0
55,physicist,theologian,16151.103151247238,32,4.0,4.0
56,physicist,geographer,4542.378151247238,17,5.0,5.0
57,physicist,zoologist,4542.378151247238,17,6.0,6.0
58,physicist,chemist,4161.671325618976,15,7.0,7.0
59,physicist,musicologist,3542.200696768761,13,10.0,8.0
60,physicist,historian,3075.723151247237,14,8.0,9.0
61,physicist,botanist,2522.7472611905514,13,9.0,10.0
62,physicist,anatomist,1332.202098948033,9,11.0,11.0
63,physicist,linguist,761.9781512472373,7,12.0,12.0
64,physicist,geologist,621.4568361225134,6,13.0,13.0
65,physicist,meteorologist,599.0795098491657,5,15.0,14.0
66,physicist,archeologist,484.89427099778965,5,14.0,15.0
67,physicist,economist,290.1242667954457,4,16.0,16.0
68,physicist,anthropologist,152.40683612251343,3,17.0,17.0
69,physicist,logician,61.355787811809286,1,19.0,18.0
70,physicist,epidemiologist,50.80227870750448,1,20.0,19.0
71,physicist,paleontologist,26.825642276889518,1,18.0,20.0
72,philosopher,mathematician,664999.9558300083,215,1.0,1.0
73,philosopher,astronomer,270054.7089843813,130,2.0,2.0
74,philosopher,theologian,72425.55583000834,71,3.0,3.0
75,philosopher,physicist,58835.85128455379,64,4.0,4.0
76,philosopher,historian,49992.64673909924,59,5.0,5.0
77,philosopher,musicologist,29116.03391796079,39,6.0,6.0
78,philosopher,geographer,15610.719466371964,33,7.0,7.0
79,philosopher,linguist,9679.396739099233,26,8.0,8.0
80,philosopher,chemist,6075.8932710150975,19,11.0,9.0
81,philosopher,botanist,5444.055623673243,20,9.0,10.0
82,philosopher,anatomist,5432.33872032609,19,10.0,11.0
83,philosopher,logician,4646.144639320264,9,14.0,12.0
84,philosopher,economist,4303.631238929535,16,13.0,13.0
85,philosopher,zoologist,3653.305830008325,16,12.0,14.0
86,philosopher,political scientist,2001.387949593823,7,17.0,15.0
87,philosopher,anthropologist,1007.7392874115322,8,15.0,16.0
88,philosopher,archeologist,867.7771640066596,7,16.0,17.0
89,philosopher,sociologist,512.2537302293539,3,19.0,18.0
90,philosopher,geologist,247.9817116539567,4,18.0,19.0
91,philosopher,paleontologist,100.73242138061153,2,20.0,20.0
92,philosopher,meteorologist,84.63256572918714,2,21.0,21.0
93,philosopher,art theorist,34.0164229124207,1,22.0,22.0
94,pharmacologist,botanist,1875.1323093809672,5,1.0,1.0
95,pharmacologist,chemist,832.334265123795,3,2.0,2.0
96,pharmacologist,zoologist,312.7126302494474,2,3.0,3.0
97,pharmacologist,anatomist,81.35410400013293,1,4.0,4.0
98,paleontologist,botanist,430.75508456389423,4,1.0,1.0
99,paleontologist,geologist,123.99085582697835,2,3.0,2.0
100,paleontologist,philosopher,100.73242138061153,2,2.0,3.0
101,paleontologist,meteorologist,42.31628286459357,1,11.0,4.0
102,paleontologist,archeologist,34.0164229124207,1,10.0,5.0
103,paleontologist,anatomist,28.33921662237518,1,6.0,6.0
104,paleontologist,physicist,26.825642276889518,1,4.0,7.0
105,paleontologist,theologian,26.825642276889518,1,9.0,8.0
106,paleontologist,geographer,26.825642276889518,1,5.0,9.0
107,paleontologist,linguist,26.825642276889518,1,7.0,10.0
108,paleontologist,zoologist,26.825642276889518,1,8.0,11.0
109,musicologist,mathematician,42664.54736343543,45,1.0,1.0
110,musicologist,philosopher,29116.03391796079,39,2.0,2.0
111,musicologist,astronomer,14612.07966412892,25,3.0,3.0
112,musicologist,historian,6067.800696768761,17,4.0,4.0
113,musicologist,physicist,3542.200696768761,13,5.0,5.0
114,musicologist,theologian,3542.200696768761,13,6.0,6.0
115,musicologist,linguist,3016.367363435428,12,7.0,7.0
116,musicologist,geographer,329.8606967687612,4,8.0,8.0
117,musicologist,zoologist,329.8606967687612,4,9.0,9.0
118,musicologist,chemist,95.39712166521171,2,12.0,10.0
119,musicologist,economist,95.39712166521171,2,11.0,11.0
120,musicologist,geologist,89.87966412892212,2,13.0,12.0
121,musicologist,anatomist,84.94324087769154,2,10.0,13.0
