,source,target,specificity,weight,rank_count,rank_specificity
0,zoologist,historian,66.8584312512884,3,1.0,1.0
1,zoologist,geographer,41.345526695526694,2,3.0,2.0
2,zoologist,botanist,30.928085803085803,2,2.0,3.0
7,theologian,philosopher,2289.5834818775993,20,1.0,1.0
8,theologian,historian,1169.2128427128425,13,2.0,2.0
9,theologian,astronomer,136.11111111111111,4,3.0,3.0
17,sociologist,anthropologist,12.469444444444443,1,3.0,3.0
18,sociologist,historian,9.402669552669554,1,1.0,4.0
19,sociologist,philosopher,7.424970291146764,1,2.0,5.0
20,political scientist,sociologist,77.21262626262626,1,2.0,1.0
21,political scientist,philosopher,21.337046939988117,1,1.0,2.0
22,physicist,astronomer,565.3388888888888,9,1.0,1.0
23,physicist,mathematician,516.751515151515,9,2.0,2.0
24,physicist,philosopher,214.49699940582295,7,3.0,3.0
32,philosopher,astronomer,3752.000816993464,30,1.0,1.0
33,philosopher,mathematician,2376.7281639928697,25,2.0,2.0
34,philosopher,theologian,2289.5834818775993,20,3.0,3.0
49,pharmacologist,botanist,58.93949106449105,1,1.0,1.0
50,musicologist,philosopher,184.24643493761138,5,1.0,1.0
52,musicologist,astronomer,102.08333333333331,3,2.0,3.0
53,musicologist,mathematician,93.0909090909091,3,3.0,4.0
56,mathematician,astronomer,25220.166666666664,65,1.0,1.0
57,mathematician,philosopher,2376.7281639928697,25,2.0,2.0
58,mathematician,physicist,516.751515151515,9,3.0,3.0
68,logician,theologian,128.03030303030303,2,1.0,1.0
69,logician,linguist,77.28001165501165,2,3.0,2.0
70,logician,philosopher,58.18204099821747,2,2.0,3.0
71,linguist,historian,602.8671606171606,12,1.0,1.0
72,linguist,philosopher,213.63650646738884,8,2.0,2.0
73,linguist,astronomer,128.64209401709402,5,3.0,3.0
84,historian,geographer,1416.4053391053392,16,1.0,1.0
85,historian,theologian,1169.2128427128425,13,3.0,2.0
86,historian,philosopher,624.5357991681522,14,2.0,3.0
98,geographer,historian,1416.4053391053392,16,1.0,1.0
99,geographer,mathematician,406.55151515151516,8,2.0,2.0
100,geographer,astronomer,338.93888888888887,7,3.0,3.0
108,epidemiologist,botanist,58.93949106449105,1,1.0,1.0
110,economist,anthropologist,16.055555555555557,1,3.0,2.0
111,economist,historian,12.213564213564213,1,1.0,3.0
112,economist,philosopher,9.732917409387998,1,2.0,4.0
113,chemist,astronomer,223.78914141414143,6,1.0,1.0
114,chemist,mathematician,140.16666666666666,5,2.0,2.0
117,chemist,philosopher,32.35375816993464,3,3.0,5.0
124,botanist,historian,199.46056721056718,7,1.0,1.0
125,botanist,geographer,89.64106449106448,4,2.0,2.0
128,botanist,astronomer,44.02670940170941,3,3.0,5.0
137,astronomer,mathematician,25220.166666666664,65,1.0,1.0
138,astronomer,philosopher,3752.000816993464,30,2.0,2.0
139,astronomer,physicist,565.3388888888888,9,3.0,3.0
148,archeologist,historian,109.1782106782107,2,1.0,1.0
149,archeologist,theologian,47.520202020202014,1,2.0,2.0
150,anthropologist,historian,16.765873015873016,2,1.0,1.0
152,anthropologist,philosopher,13.177287581699346,2,2.0,3.0
159,anthropologist,botanist,3.7190170940170937,1,3.0,10.0
161,anatomist,philosopher,44.6096999405823,1,1.0,1.0
