,wikidata_id,individual_name,region_code,region_name,birthyear,meta_occupation
773,Q1113860,Rashid al-Din Vatvat,re_persian_world,Persian world,1088.0,linguist
774,Q6414218,Hasan Beg Rumlu,re_persian_world,Persian world,1530.0,historian
775,Q764947,Taftazani,re_persian_world,Persian world,1322.0,theologian | philosopher | mathematician
776,Q4308881,Muhammad Yоqub ibn Doniyolbiy,re_persian_world,Persian world,1761.0,historian
777,Q2743660,Shaykh Saduq,re_persian_world,Persian world,918.0,theologian
778,Q254739,Fazlallah Astarabadi,re_persian_world,Persian world,1340.0,philosopher
779,Q12227985,Wāḥidī Nīsābūrī,re_persian_world,Persian world,1010.0,theologian | linguist | historian
780,Q21394151,Stepan Basilewsky,re_persian_world,Persian world,1822.0,zoologist
781,Q3814358,Ibn Khuzaymah,re_persian_world,Persian world,838.0,theologian
782,Q287479,Estakhri,re_persian_world,Persian world,850.0,geographer
783,Q929260,Calanus,re_persian_world,Persian world,-397.0,philosopher
784,Q169234,Abu Bakr al-Razi,re_persian_world,Persian world,865.0,philosopher | chemist | mathematician
785,Q2511004,Abd al-Razzaq Samarqandi,re_persian_world,Persian world,1413.0,historian
786,Q5948206,Abd al-Fattah Fumani,re_persian_world,Persian world,1600.0,historian
787,Q12578225,Abu-l-Qasim al-Farabi,re_persian_world,Persian world,1130.0,geographer
788,Q2991836,Al-Khazini,re_persian_world,Persian world,1077.0,astronomer | philosopher | physicist | mathematician
789,Q62630871,Abu Ishaq al-Saffar al-Bukhari,re_persian_world,Persian world,1067.0,theologian
790,Q2561872,Iskandar Beg Munshi,re_persian_world,Persian world,1560.0,historian
791,Q3777119,Al-Hurr al-Aamili,re_persian_world,Persian world,1624.0,theologian
792,Q330893,Abraham the Great of Kashkar,re_persian_world,Persian world,503.0,theologian
793,Q938348,Abou al-Layth As Samarqandî,re_persian_world,Persian world,944.0,theologian
794,Q4307110,Mounis Khorezmi,re_persian_world,Persian world,1778.0,historian
795,Q10293670,Seyyed Nematollah Jazayeri,re_persian_world,Persian world,1640.0,theologian
796,Q3109034,Khwaju Kermani,re_persian_world,Persian world,1280.0,mathematician
797,Q2383120,Abu Nasr Mansur,re_persian_world,Persian world,970.0,astronomer | mathematician
798,Q3570695,Xavier Hommaire de Hell,re_persian_world,Persian world,1812.0,geologist | geographer
799,Q557366,Ibn Tahir al-Baghdadi,re_persian_world,Persian world,980.0,mathematician
800,Q1645632,Nabíl-i-A`zam,re_persian_world,Persian world,1831.0,historian
801,Q5680834,Mohsin Fani,re_persian_world,Persian world,1615.0,historian
802,Q11862838,Muhammad Ibn Masud al-Ayyashi,re_persian_world,Persian world,900.0,theologian
803,Q1151481,Bahmanyār,re_persian_world,Persian world,993.0,philosopher | mathematician
804,Q5962033,Mulla Ali Kani,re_persian_world,Persian world,1770.0,philosopher
805,Q27825516,Sayyid Ali Akbar,re_persian_world,Persian world,869.0,theologian
806,Q12177809,Imam Ar-Rafi'i,re_persian_world,Persian world,1160.0,theologian | historian
807,Q353889,Sahl ibn Bishr,re_persian_world,Persian world,786.0,astronomer | mathematician
808,Q7226225,Mashrab,re_persian_world,Persian world,1657.0,philosopher
809,Q4164865,Al-Tughrai,re_persian_world,Persian world,1061.0,linguist
810,Q5960565,Mir Shamsuddin Adib-Soltani,re_persian_world,Persian world,1310.0,philosopher
811,Q16065538,Jalal al-Din Mirza,re_persian_world,Persian world,1827.0,historian
812,Q5724876,Fazl b. Ruzbihan Khunji,re_persian_world,Persian world,1457.0,historian
813,Q983510,Jahm bin Safwan,re_persian_world,Persian world,696.0,theologian
814,Q4502475,Ḥusain Wāʿiẓ Kāšifī,re_persian_world,Persian world,1461.0,astronomer | mathematician
815,Q2620460,Abul-Fazl Bayhaqi,re_persian_world,Persian world,996.0,historian
816,Q796587,Shams Tabrizi,re_persian_world,Persian world,1185.0,philosopher
817,Q20472543,Mirza Habib,re_persian_world,Persian world,1835.0,historian
818,Q6417154,Baba Kuhi of Shiraz,re_persian_world,Persian world,948.0,philosopher
819,Q336653,Alexandre de Rhodes,re_persian_world,Persian world,1593.0,linguist
820,Q11906149,Anushirvan ibn Khalid,re_persian_world,Persian world,1060.0,historian
821,Q203922,Mani,re_persian_world,Persian world,216.0,theologian | philosopher
822,Q983355,Sibawayh,re_persian_world,Persian world,760.0,linguist
823,Q2594199,Al-Mahani,re_persian_world,Persian world,820.0,astronomer | mathematician
824,Q4896174,Abd al-Razzaq Beg Donboli,re_persian_world,Persian world,1760.0,historian
825,Q445398,Fātima bint Mūsā,re_persian_world,Persian world,790.0,theologian
826,Q4151783,Mykola Hulak,re_persian_world,Persian world,1821.0,mathematician
827,Q5285197,Djahangir Mirza,re_persian_world,Persian world,1810.0,historian
828,Q2915197,Wassaf,re_persian_world,Persian world,1265.0,historian
829,Q3773706,Abd al-Jabbar ibn Ahmad,re_persian_world,Persian world,935.0,theologian | philosopher
830,Q16367981,Fatullah Sirvani,re_persian_world,Persian world,1417.0,mathematician
831,Q333703,Fakhr al-Din al-Razi,re_persian_world,Persian world,1150.0,astronomer | philosopher | mathematician
832,Q6820795,Abu Mansur al-Azhari,re_persian_world,Persian world,895.0,linguist
833,Q5946533,Bi Bi Monajemeh Nishaburi,re_persian_world,Persian world,1203.0,astronomer | mathematician
834,Q4116338,Mir Fendereski,re_persian_world,Persian world,1562.0,philosopher
835,Q4115259,Abd al-Karīm ibn Hawāzin Qushayri,re_persian_world,Persian world,986.0,philosopher
836,Q7489382,Sharaf al-Zaman al-Marwazi,re_persian_world,Persian world,1057.0,zoologist
837,Q1231017,Tha'ālibī,re_persian_world,Persian world,961.0,linguist
838,Q5964599,Rasul Jafarian,re_persian_world,Persian world,1343.0,historian
839,Q4311350,Mir Mohsun Navvab,re_persian_world,Persian world,1833.0,musicologist
840,Q25453527,Abu Sahl al-Sa'luki,re_persian_world,Persian world,908.0,theologian
841,Q5668442,Naubakht,re_persian_world,Persian world,750.0,astronomer
842,Q461062,Al-Karaji,re_persian_world,Persian world,953.0,mathematician
843,Q6874808,Mirza Abutaleb Zanjani,re_persian_world,Persian world,1843.0,linguist
844,Q106916684,Arshit Dana,re_persian_world,Persian world,-475.0,philosopher
845,Q864619,Rajab Ali Tabrizi,re_persian_world,Persian world,1650.0,philosopher
846,Q423644,Ali Qushji,re_persian_world,Persian world,1403.0,astronomer | linguist | physicist | mathematician
847,Q729903,Qutb al-Din al-Shirazi,re_persian_world,Persian world,1236.0,philosopher | physicist | musicologist | astronomer | mathematician
848,Q12223113,ʻAbd al-Ghāfir ibn Ismāʻīl Fārisī,re_persian_world,Persian world,1059.0,historian
849,Q16519243,Abu Abdallah al-Jayhani,re_persian_world,Persian world,801.0,geographer
850,Q328796,Nasir Khusraw,re_persian_world,Persian world,1004.0,philosopher
851,Q3660690,Iranshahri,re_persian_world,Persian world,900.0,astronomer | philosopher | mathematician
852,Q643786,Athīr al-Dīn al-Abharī,re_persian_world,Persian world,1200.0,astronomer | mathematician
853,Q1088315,Al Khakim At Termizi,re_persian_world,Persian world,820.0,theologian
854,Q192442,Nikolay Mikhaylovich Przhevalsky,re_persian_world,Persian world,1839.0,botanist | zoologist | geographer
855,Q17303834,Ibn al-Khammar,re_persian_world,Persian world,942.0,philosopher
856,Q9546,Al-Ghazali,re_persian_world,Persian world,1058.0,theologian | philosopher
857,Q2063948,Zeynalabdin Shirvani,re_persian_world,Persian world,1780.0,geographer | philosopher
858,Q292178,Al-Fadl ibn Sahl,re_persian_world,Persian world,770.0,astronomer
859,Q3827234,Ibn Isfandiyar,re_persian_world,Persian world,1210.0,historian
860,Q10868965,Ja'far Kashfi,re_persian_world,Persian world,1775.0,philosopher
861,Q738649,Hamdallah Mustawfi,re_persian_world,Persian world,1281.0,geographer | historian
862,Q335516,Abu Zayd al-Balkhi,re_persian_world,Persian world,850.0,geographer | physicist | mathematician
863,Q2626083,Kirakos of Gandzak,re_persian_world,Persian world,1200.0,historian
864,Q351508,Pierre Martin Rémi Aucher-Éloy,re_persian_world,Persian world,1792.0,botanist
865,Q12177901,Ibn Furak,re_persian_world,Persian world,941.0,theologian
866,Q62015549,Joseph Martin,re_persian_world,Persian world,1848.0,geologist | geographer
867,Q2908840,Zayn al-Din Gorgani,re_persian_world,Persian world,1040.0,philosopher
868,Q320324,Ahmad Ghazali,re_persian_world,Persian world,1100.0,theologian
869,Q4846224,Abu l-Futuh al-Razi,re_persian_world,Persian world,1087.0,theologian
870,Q1821848,Al-Samawal al-Maghribi,re_persian_world,Persian world,1130.0,astronomer | mathematician
871,Q15891994,Yovanisik Caretsi,re_persian_world,Persian world,1560.0,historian
872,Q52742567,Siraj ud-Din Muhammad ibn Abd ur-Rashid Sajawandi,re_persian_world,Persian world,1200.0,linguist | mathematician
873,Q16050084,Ghiyāth al-Dīn Manṣūr Dashtakī Shīrāzī,re_persian_world,Persian world,1462.0,philosopher
874,Q66999200,Ibn Abi al-Faraj al-Kinani,re_persian_world,Persian world,1036.0,linguist
875,Q11937789,Muhammad ibn Ali Rawandi,re_persian_world,Persian world,1202.0,historian
876,Q4115024,Ayn al-Quzat Hamadani,re_persian_world,Persian world,1098.0,philosopher | mathematician
877,Q2988556,Al-Nayrizi,re_persian_world,Persian world,865.0,astronomer | mathematician
878,Q12194385,An-Nadhar bin Syamil,re_persian_world,Persian world,740.0,astronomer | philosopher | linguist
879,Q11826,Al-Biruni,re_persian_world,Persian world,973.0,philosopher | physicist | botanist | astronomer | linguist | mathematician | chemist | anthropologist | geographer | historian
880,Q25451679,Abu Al - Moin Al - Nasafi,re_persian_world,Persian world,1046.0,theologian
881,Q241026,Muḥammad ibn Ismā‘īl al-Bukhārī,re_persian_world,Persian world,810.0,theologian | historian
882,Q20706345,Faṣīḥ al-Dīn Aḥmad Faṣīḥ Khvāfī,re_persian_world,Persian world,1375.0,historian
883,Q298434,Jamal al-Din al-Afghani,re_persian_world,Persian world,1839.0,theologian
884,Q1050887,Al-Shahrastani,re_persian_world,Persian world,1086.0,philosopher | historian
885,Q18325461,Salih ibn Ahmad ibn Hanbal,re_persian_world,Persian world,818.0,theologian
886,Q4670206,Abu Hatim Ahmad ibn Hamdan al-Razi,re_persian_world,Persian world,801.0,theologian | philosopher
887,Q2663540,Muhammad Bal'ami,re_persian_world,Persian world,1000.0,historian
888,Q57633062,Muhammad ibn Hussein al-Zaghuli,re_persian_world,Persian world,1080.0,linguist
889,Q6402232,Mohammad Hasan Khan E'temad os-Saltaneh,re_persian_world,Persian world,1843.0,geographer
890,Q2669359,Najm al-Dīn al-Qazwīnī al-Kātibī,re_persian_world,Persian world,1203.0,astronomer | philosopher | mathematician
891,Q123088,Ismail II,re_persian_world,Persian world,1533.0,astronomer
892,Q5956631,Afdhal al-Din abu Hamid Kermani,re_persian_world,Persian world,1136.0,philosopher | historian
893,Q16369459,Karim ağa Fateh,re_persian_world,Persian world,1788.0,historian
894,Q5787478,Hamza al-Isbahani,re_persian_world,Persian world,893.0,historian
895,Q1148049,Sanai,re_persian_world,Persian world,1080.0,philosopher
896,Q25511391,Mirza Salimbek Ibn Muhammad Rahim,re_persian_world,Persian world,1850.0,historian
897,Q1386256,Qāḍī Zāda al-Rūmī,re_persian_world,Persian world,1364.0,astronomer | mathematician
898,Q12118427,Lev Lopatinskiy,re_persian_world,Persian world,1842.0,linguist | anthropologist
899,Q3327524,Muhammad ibn Ahmad al-Khwarizmi,re_persian_world,Persian world,899.0,historian
900,Q6932870,Muhammad ibn Falah,re_persian_world,Persian world,1400.0,theologian
901,Q334857,Abu Bakr al-Kalabadhi,re_persian_world,Persian world,950.0,philosopher
902,Q2472579,ʿUbaidallāh Ibn-Maḥmūd Aḥrār,re_persian_world,Persian world,1404.0,theologian
903,Q35900,Omar Khayyám,re_persian_world,Persian world,1048.0,astronomer | philosopher | physicist | mathematician
904,Q12223449,ʿAbdallāh Ibn-Aḥmad Nasafī,re_persian_world,Persian world,1240.0,theologian
905,Q3242122,Hasan ibn Zayd,re_persian_world,Persian world,750.0,theologian
906,Q4116938,Jalaladdin Davani,re_persian_world,Persian world,1426.0,philosopher
907,Q12827721,Abu Mansur al-Maturidi,re_persian_world,Persian world,852.0,philosopher
908,Q6417943,Elahi Ardabili,re_persian_world,Persian world,870.0,mathematician
909,Q3296224,Muhammad ibn Mahmud Amuli,re_persian_world,Persian world,1300.0,mathematician
910,Q255221,Táhirih,re_persian_world,Persian world,1817.0,theologian
911,Q563574,Abu Saʿīd Gardēzī,re_persian_world,Persian world,1100.0,geographer | historian
912,Q486088,Ulugh Beg,re_persian_world,Persian world,1394.0,astronomer | mathematician
913,Q22907093,Muhammad Sadiq Ardestani,re_persian_world,Persian world,1644.0,philosopher
914,Q2074808,Mammad agha Shahtakhtinski,re_persian_world,Persian world,1846.0,linguist
915,Q5951549,Qutb al-Din al-Ashkawari,re_persian_world,Persian world,1601.0,philosopher
916,Q631972,Safi-ad-din Ardabili,re_persian_world,Persian world,1252.0,theologian
917,Q5679196,Hasan Fasāʾī,re_persian_world,Persian world,1821.0,historian
918,Q5959909,Ahmad Adib Peshawari,re_persian_world,Persian world,1844.0,philosopher
919,Q5727594,Muhammad Baqir al-Sabzevari,re_persian_world,Persian world,1608.0,philosopher
920,Q3107525,Mirza Mehdi Khan Astarabadi,re_persian_world,Persian world,1800.0,historian
921,Q5794930,Aqa Husayn Khwansari,re_persian_world,Persian world,1637.0,philosopher
922,Q5701959,Abu Hafs Omar al-Nasafi,re_persian_world,Persian world,1067.0,theologian | historian
923,Q2991000,Abū Ja'far al-Khāzin,re_persian_world,Persian world,900.0,astronomer | mathematician
924,Q194091,Attar of Nishapur,re_persian_world,Persian world,1145.0,philosopher
925,Q4295576,Mirza Adigozal bey,re_persian_world,Persian world,1785.0,historian
926,Q1963396,Najm al-Din Razi,re_persian_world,Persian world,1177.0,philosopher
927,Q315881,Hassan-i Sabbah,re_persian_world,Persian world,1050.0,theologian | astronomer | philosopher
928,Q403498,Ismail ibn Hammad al-Jawhari,re_persian_world,Persian world,940.0,linguist
929,Q481384,Ebn Meskavayh,re_persian_world,Persian world,932.0,philosopher | historian
930,Q3660738,Hadi Sabzavari,re_persian_world,Persian world,1797.0,philosopher
931,Q4118843,Ibn Khalawayh,re_persian_world,Persian world,950.0,theologian
932,Q90863901,Ibn al-Malāḥimī,re_persian_world,Persian world,1050.0,theologian
933,Q305325,Al-Isfahani,re_persian_world,Persian world,1000.0,mathematician
934,Q2584074,Al-Juwayni,re_persian_world,Persian world,1028.0,theologian
935,Q335282,Abū-Sa'īd Abul-Khayr,re_persian_world,Persian world,967.0,theologian
936,Q8190792,Jamal ad-Din,re_persian_world,Persian world,1300.0,astronomer
937,Q3063378,Ali ibn Mohammed al-Jurjani,re_persian_world,Persian world,1340.0,philosopher
938,Q1797377,Najmuddin Kubra,re_persian_world,Persian world,1145.0,philosopher
939,Q29996106,Budaq Monshi Qazvini,re_persian_world,Persian world,1510.0,historian
940,Q465930,Claudius James Rich,re_persian_world,Persian world,1787.0,archeologist | linguist | anthropologist
941,Q4025793,Ibn Funduq,re_persian_world,Persian world,1106.0,mathematician
942,Q282231,Benjamin Nahawandi,re_persian_world,Persian world,750.0,philosopher
943,Q5954332,Ahmad Monshi Ghomi,re_persian_world,Persian world,1546.0,historian
944,Q293651,Muḥammad Ibn-al-Ḥusain as-Sulamī,re_persian_world,Persian world,937.0,theologian
945,Q3110028,Ibn Shahriyar,re_persian_world,Persian world,900.0,geographer
946,Q46858389,Fumihiko Yumoto,re_japan,Japan,1843.0,historian
947,Q24067158,Abe Tametō,re_japan,Japan,1845.0,botanist
948,Q2600702,Tsuda Sen,re_japan,Japan,1837.0,botanist
949,Q635200,Yoshio Kōsaku,re_japan,Japan,1724.0,linguist
950,Q946932,Katsuragawa Hoshū,re_japan,Japan,1751.0,linguist
951,Q6538434,Sawaguchi Kazuyuki,re_japan,Japan,1670.0,mathematician
952,Q12955848,Nushizumi Yamaji,re_japan,Japan,1704.0,mathematician
953,Q3572466,Yokoi Yayū,re_japan,Japan,1702.0,linguist | philosopher
954,Q683792,Kitabatake Chikafusa,re_japan,Japan,1293.0,historian
955,Q6536184,Kurokawa Harumura,re_japan,Japan,1799.0,historian
956,Q384647,Motoori Norinaga,re_japan,Japan,1730.0,linguist | philosopher
957,Q311478,Nichiren,re_japan,Japan,1222.0,philosopher
958,Q220115,Nicholas of Japan,re_japan,Japan,1836.0,theologian
959,Q865960,Yokoi Shōnan,re_japan,Japan,1809.0,political scientist
960,Q786877,Shibukawa Shunkai,re_japan,Japan,1639.0,astronomer
961,Q2742793,Udagawa Yōan,re_japan,Japan,1798.0,chemist | botanist
962,Q1394237,Wada Nei,re_japan,Japan,1787.0,mathematician
963,Q6538396,Andō Yūeki,re_japan,Japan,1624.0,astronomer
964,Q24018020,Oshio Gorō,re_japan,Japan,1830.0,botanist
965,Q2572749,Hirata Atsutane,re_japan,Japan,1776.0,theologian | linguist | philosopher
966,Q382306,Hayashi Shihei,re_japan,Japan,1738.0,political scientist
967,Q6535524,Oku Namitsugu,re_japan,Japan,1824.0,anthropologist
968,Q22125045,Nagamatsu Tsukasa,re_japan,Japan,1834.0,historian
969,Q968964,Ninomiya Sontoku,re_japan,Japan,1787.0,philosopher | economist
970,Q177059,Hakuin Ekaku,re_japan,Japan,1686.0,philosopher
971,Q6538425,Uchida Itsumi,re_japan,Japan,1805.0,mathematician
972,Q2399435,Miyoshi Kiyotsura,re_japan,Japan,847.0,philosopher
973,Q4385767,Bassui Tokushō,re_japan,Japan,1327.0,philosopher
974,Q11389078,Irumagawa Shigetsune,re_japan,Japan,1688.0,astronomer
975,Q6729121,Maeda Toshiyasu,re_japan,Japan,1800.0,zoologist
976,Q6538534,Muramatsu Shigekiyo,re_japan,Japan,1608.0,mathematician
977,Q321612,Raphael von Koeber,re_japan,Japan,1848.0,musicologist | philosopher
978,Q11531520,Taneyasu Matsumori,re_japan,Japan,1825.0,zoologist
979,Q1150441,Miyake Kanran,re_japan,Japan,1674.0,philosopher
980,Q1624222,Hokkai Takashima,re_japan,Japan,1850.0,botanist | geologist
981,Q65018451,Imamura Yūrin,re_japan,Japan,1845.0,linguist
982,Q15304349,Tanabe Marefumi,re_japan,Japan,1692.0,historian
983,Q6536598,Tadano Makuzu,re_japan,Japan,1763.0,linguist
984,Q6536303,Konakamura Kiyonori,re_japan,Japan,1822.0,historian
985,Q18011592,Furukawa Koshōken,re_japan,Japan,1726.0,geographer
986,Q17224074,Tōsen Yamanashi,re_japan,Japan,1771.0,linguist
987,Q1095270,Yamaga Sokō,re_japan,Japan,1622.0,philosopher
988,Q193344,Miyamoto Musashi,re_japan,Japan,1585.0,philosopher
989,Q724526,Hoshino Hisashi,re_japan,Japan,1839.0,historian
990,Q22129131,Mizutani Toyobumi,re_japan,Japan,1779.0,botanist
991,Q6565600,Yamagata Bantō,re_japan,Japan,1748.0,astronomer | political scientist
992,Q20039550,Chōrin Kawakita,re_japan,Japan,1840.0,mathematician
993,Q1319454,Ishida Baigan,re_japan,Japan,1685.0,philosopher
994,Q3325272,Motoori Ōhira,re_japan,Japan,1756.0,linguist
995,Q67734,Julius Karl Scriba,re_japan,Japan,1848.0,botanist
996,Q6530625,Utsunomiya Saburō,re_japan,Japan,1834.0,chemist
997,Q22128725,Oda Kanshi,re_japan,Japan,1842.0,historian
998,Q5368242,Satō Nobuhiro,re_japan,Japan,1769.0,linguist | economist | political scientist
999,Q4067901,Konʼyō Aoki,re_japan,Japan,1698.0,botanist
1000,Q6560770,Amenomori Hōshū,re_japan,Japan,1668.0,philosopher
1001,Q6532071,Mitsukuri Shūhei,re_japan,Japan,1826.0,historian
1002,Q6447733,Kusaba Haisen,re_japan,Japan,1787.0,philosopher
1003,Q11655476,Hazama Shigetomi,re_japan,Japan,1756.0,astronomer
1004,Q1150151,Abe no Seimei,re_japan,Japan,921.0,astronomer
1005,Q704995,Shibusawa Eiichi,re_japan,Japan,1840.0,economist
1006,Q906354,Nishi Amane,re_japan,Japan,1829.0,linguist | philosopher
1007,Q6561857,Kaiho Seiryō,re_japan,Japan,1755.0,political scientist
1008,Q968242,Hiraga Gennai,re_japan,Japan,1728.0,botanist
1009,Q11587303,Tōemon Ishiguro,re_japan,Japan,1760.0,mathematician
1010,Q6564584,Hoashi Banri,re_japan,Japan,1778.0,political scientist
1011,Q369158,Ogyū Sorai,re_japan,Japan,1666.0,linguist | philosopher | political scientist
1012,Q11576548,Tajiri Inajirō,re_japan,Japan,1850.0,economist
1013,Q11457828,Sōhan Terajima,re_japan,Japan,1794.0,mathematician
1014,Q1334965,Keichū,re_japan,Japan,1640.0,linguist
1015,Q715993,Jien,re_japan,Japan,1155.0,historian
1016,Q7684103,Tanzan,re_japan,Japan,1819.0,philosopher
1017,Q6463981,Ono Tomogorō,re_japan,Japan,1817.0,mathematician
1018,Q739298,Sakuma Shōzan,re_japan,Japan,1811.0,physicist | political scientist
1019,Q11470954,Yamaji Nushizumi,re_japan,Japan,1704.0,mathematician
1020,Q6526576,Narushima Ryūhoku,re_japan,Japan,1837.0,philosopher
1021,Q1343397,Kamo no Mabuchi,re_japan,Japan,1697.0,linguist | philosopher
1022,Q3128817,Hayashi Hōkoku,re_japan,Japan,1721.0,philosopher
1023,Q11603122,Mitsukuri Shōgo,re_japan,Japan,1821.0,geographer
1024,Q6446052,Kurimoto Masayoshi,re_japan,Japan,1756.0,zoologist
1025,Q470531,Takakazu Seki,re_japan,Japan,1642.0,mathematician
1026,Q449943,Saichō,re_japan,Japan,767.0,philosopher
1027,Q3128830,Hayashi Sōken,re_japan,Japan,1828.0,philosopher
1028,Q11550115,Nagamatsu Tōkai,re_japan,Japan,1840.0,anatomist
1029,Q100645,Gottfried Wagener,re_japan,Japan,1831.0,chemist
1030,Q6530419,Iinuma Yokusai,re_japan,Japan,1782.0,botanist
1031,Q1136664,Gyōki,re_japan,Japan,668.0,geographer
1032,Q2753679,Nishikawa Joken,re_japan,Japan,1648.0,astronomer
1033,Q1385286,Sugita Genpaku,re_japan,Japan,1733.0,linguist
1034,Q355447,Fukuzawa Yukichi,re_japan,Japan,1835.0,philosopher | political scientist
1035,Q11397625,Maeda Masana,re_japan,Japan,1850.0,botanist
1036,Q12951933,Hagiwara Teisuke,re_japan,Japan,1828.0,mathematician
1037,Q3128833,Hayashi Teiu,re_japan,Japan,1793.0,philosopher
1038,Q3607355,Akitake Tsukamoto,re_japan,Japan,1833.0,geographer | mathematician
1039,Q11234887,Toriyama Hiraku,re_japan,Japan,1837.0,zoologist
1040,Q378425,Fujiwara no Teika,re_japan,Japan,1162.0,linguist
1041,Q3128825,Hayashi Jussai,re_japan,Japan,1768.0,philosopher
1042,Q3128812,Hayashi Gakusai,re_japan,Japan,1833.0,philosopher
1043,Q23829562,Motoki Shozaemon,re_japan,Japan,1767.0,linguist
1044,Q984479,Hagiwara Hiromichi,re_japan,Japan,1815.0,linguist | philosopher
1045,Q50641662,Yoshitami Naruto,re_japan,Japan,1835.0,botanist
1046,Q6563258,Dazai Shundai,re_japan,Japan,1680.0,political scientist
1047,Q412791,Ajima Naonobu,re_japan,Japan,1732.0,astronomer | mathematician
1048,Q1063276,Kibi no Makibi,re_japan,Japan,695.0,philosopher
1049,Q551135,Miyazaki Yasusada,re_japan,Japan,1623.0,botanist
1050,Q3128810,Hayashi Akira,re_japan,Japan,1801.0,philosopher
1051,Q11561574,Shibukawa Hirotada,re_japan,Japan,1696.0,astronomer
1052,Q3139962,Honda Toshiaki,re_japan,Japan,1744.0,philosopher | economist | political scientist | mathematician
1053,Q558279,Hayashi Razan,re_japan,Japan,1583.0,philosopher
1054,Q16185720,Gustav Kreitner,re_japan,Japan,1847.0,geographer
1055,Q6565179,Muro Kyūsō,re_japan,Japan,1658.0,philosopher
1056,Q6565007,Matsumoto Tokizō,re_japan,Japan,1795.0,political scientist
1057,Q11394546,Naitō Chisō,re_japan,Japan,1827.0,historian
1058,Q96713078,Asano Hokusui,re_japan,Japan,1758.0,astronomer
1059,Q11661892,Aoki Nagayuki,re_japan,Japan,1669.0,astronomer
1060,Q11657452,Asonuma Jiro,re_japan,Japan,1850.0,geographer
1061,Q720222,Asada Goryu,re_japan,Japan,1734.0,astronomer
1062,Q11575248,Tanaka Kyūgu,re_japan,Japan,1662.0,political scientist
1063,Q21522393,Motoyoshi Ono,re_japan,Japan,1837.0,botanist
1064,Q6538413,Imamura Tomoaki,re_japan,Japan,1624.0,mathematician
1065,Q905060,Nagai Nagayoshi,re_japan,Japan,1844.0,chemist
1066,Q11609190,Susumu Misawa,re_japan,Japan,1849.0,economist
1067,Q8192957,Miura Baien,re_japan,Japan,1723.0,philosopher | political scientist
1068,Q6537728,Mozume Takami,re_japan,Japan,1847.0,linguist
1069,Q22122896,Aoyagi Tanenobu,re_japan,Japan,1766.0,archeologist
1070,Q467616,Arai Hakuseki,re_japan,Japan,1657.0,historian | philosopher | economist
1071,Q6538444,Hasegawa Hiroshi,re_japan,Japan,1782.0,mathematician
1072,Q6533462,Yasui Sokken,re_japan,Japan,1799.0,philosopher
1073,Q555629,Nakamura Masanao,re_japan,Japan,1832.0,philosopher
1074,Q2279282,Shiraishi Nagatada,re_japan,Japan,1796.0,mathematician
1075,Q1193167,Nakahama Manjirō,re_japan,Japan,1827.0,linguist
1076,Q6131301,Yamamoto Kakuma,re_japan,Japan,1828.0,political scientist
1077,Q3128821,Hayashi Hōtan,re_japan,Japan,1761.0,philosopher
1078,Q6564648,Hosoi Heishū,re_japan,Japan,1728.0,philosopher
1079,Q24082796,Tsuruta Seiji,re_japan,Japan,1817.0,botanist
1080,Q11531980,Matsuda Denjūrō,re_japan,Japan,1769.0,geographer
1081,Q6564851,Matsuzaki Kōdō,re_japan,Japan,1771.0,philosopher
1082,Q700470,Katsu Kaishū,re_japan,Japan,1823.0,historian
1083,Q11522210,Syunko Sugiura,re_japan,Japan,1844.0,philosopher
1084,Q11619706,Kurō Kikuchi,re_japan,Japan,1847.0,linguist
1085,Q1049123,Ōtori Keisuke,re_japan,Japan,1833.0,historian
1086,Q23946214,Yoshida Jakusōan,re_japan,Japan,1805.0,zoologist
1087,Q6536196,Kurokawa Mayori,re_japan,Japan,1829.0,historian
1088,Q4445223,Sugawa Chonosuke,re_japan,Japan,1842.0,botanist
1089,Q11433147,Ōhara Yūgaku,re_japan,Japan,1797.0,philosopher
1090,Q47470292,Wakayama Norikazu,re_japan,Japan,1840.0,economist
1091,Q11553627,Moriharu Kawarada,re_japan,Japan,1842.0,botanist
1092,Q169352,Zeami Motokiyo,re_japan,Japan,1363.0,philosopher
1093,Q231603,Sei Shōnagon,re_japan,Japan,966.0,historian
1094,Q1037304,Kumazawa Banzan,re_japan,Japan,1619.0,philosopher
1095,Q11625011,Kimei Fujino,re_japan,Japan,1848.0,botanist
1096,Q11470962,Yamaji Yoshitsugu,re_japan,Japan,1761.0,astronomer
1097,Q6532218,Yamamura Saisuke,re_japan,Japan,1770.0,geographer
1098,Q548162,Yamamoto Tsunetomo,re_japan,Japan,1659.0,philosopher
1099,Q11671324,Takahashi Kageyasu,re_japan,Japan,1785.0,geographer
1100,Q11366221,Nakane Genkei,re_japan,Japan,1662.0,musicologist
1101,Q11383051,Sahara Jun'ichi,re_japan,Japan,1841.0,mathematician
1102,Q707533,Kume Kunitake,re_japan,Japan,1839.0,historian
1103,Q2846168,Ando Shoeki,re_japan,Japan,1703.0,philosopher | political scientist
1104,Q12954243,Yoshisuke Matsunaga,re_japan,Japan,1690.0,mathematician
1105,Q6532207,Yamaji Yukitaka,re_japan,Japan,1777.0,astronomer
1106,Q11575579,Tanaka Noritada,re_japan,Japan,1838.0,historian
1107,Q1240937,Inō Tadataka,re_japan,Japan,1745.0,geographer
